ID,PM2.5,PM2.5_PopWtd,NO2,NO2_PopWtd,Access_City,Access_Motor,Access_Walk,Diabetes,Obesity,Smoking,COPD,COPD_F,COPD_M,CVD,CVD_F,CVD_M,HIV,HIV_F,HIV_M,Hypertension,Hypertension_F,Hypertension_M,Risk_Tot,Risk_Age,Risk_High,Cases_MERS,Cases_SARS,WorldPop,WorldPop_Density,WorldPop_65,WorldPop_F,WorldPop_M,Sex_Ratio
ITF32,13.627268517392643,14.93371312374,3.4927535,5.1769686,29.9161976235,8.77757136643,91.2154471545,,,,,,,,,,,,,,,,,,,,,283961.885135,88.765828426,0.23077729,0.5193017011064506,0.4806983160261305,0.92566293
ITF33,15.810155040811113,15.496074711743178,5.2771153,6.98792,3.01459854015,2.51189230425,30.288601909,,,,,,,,,,,,,,,,,,,,,3048555.1169,1678.71977803,0.2294081,0.5162220263874673,0.4778450262960374,0.92565793
ITF34,12.78888655410096,13.058656037162708,3.2451797,3.9744556,23.6665891112,8.12989420993,82.4329920893,,,,,,,,,,,,,,,,,,,,,430731.997176,100.216844387,0.23077729,0.5193015644681789,0.4806984420881022,0.92566335
ITF35,12.18753731490968,12.803185309102446,1.9152735,3.3382082,30.0778013808,8.58621007479,83.7230483271,,,,,,,,,,,,,,,,,,,,,1093915.29504,144.812721081,0.23010303,0.5177850630375258,0.4792932253322486,0.92566061
ITF3X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF3Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF4,12.99329590792436,10.633199739715137,3.538566,6.044492,27.5710563714,8.56011578431,86.178520674,,,,,,,,,,,,,,,,,,,,,4061596.56169,136.966229234,0.22934805,0.5141557927484252,0.4796510117167791,0.93289042
ITF43,13.108984126401278,12.78035778999122,3.2659364,3.6423936,20.8946091644,6.35896130619,64.8080862534,,,,,,,,,,,,,,,,,,,,,586514.11743,157.83480017,0.22980733,0.5151851780209927,0.4806118414253564,0.93289143
ITF44,13.138906262225092,12.980433495340588,3.2785814,4.8106685,19.9894927536,5.27925670211,55.7652173913,,,,,,,,,,,,,,,,,,,,,396420.92813,141.326534093,0.23051424,0.5167700932601114,0.4820899867761984,0.93289065
ITF45,13.038197116783037,12.822593825280183,3.156218,4.3228717,42.493400528,5.69885436609,60.2107031437,,,,,,,,,,,,,,,,,,,,,814394.423824,193.030202376,0.22851481,0.5122877782500174,0.4779084785139834,0.93289065
ITF46,13.143833935768166,10.991026287101857,3.4245646,5.9177523,33.3789463852,11.7288805429,115.492153932,,,,,,,,,,,,,,,,,,,,,601244.003112,56.2120421758,0.22973108,0.5150151658848535,0.48045136168483243,0.93288779
ITF47,12.607936510099046,8.067367410262387,4.228663,8.218733,18.1048676345,7.51728656285,75.9552519214,,,,,,,,,,,,,,,,,,,,,1266943.9308,215.576642982,0.2288042,0.5129364719318327,0.47851372524211794,0.93289089
ITF48,12.80112994865515,9.635010801245254,3.7400627,6.787133,17.7062818336,9.12263704757,93.5887096774,,,,,,,,,,,,,,,,,,,,,396079.158396,169.192293206,0.23037212,0.5164514609362132,0.48179285871237393,0.93289089
ITF4X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF4Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF5,12.160185187768525,12.162281341687024,3.1712382,5.437757,50.1954158481,12.720199753,122.966470203,,,,,,,,,,,,,,,,,,,,,563042.822334,36.8362984844,0.23075911,0.5102812940745847,0.4896399333485513,0.95954907
ITF51,11.93069844451026,12.038899167720231,3.015076,4.7338705,55.0562930432,11.9873235681,114.618424993,,,,,,,,,,,,,,,,,,,,,365950.056349,36.5584471877,0.23075929,0.5102835120809793,0.4896384544592505,0.95954198
ITF52,12.600166667946436,12.31287821227384,3.4674082,6.2969017,40.9207769949,14.1185403541,138.894686726,,,,,,,,,,,,,,,,,,,,,197092.765985,37.3635575327,0.23075879,0.5102771758130086,0.4896426437454566,0.95956218
ITF5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF5Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF6,11.543733952016805,9.280725041196948,2.036205,3.7316973,47.1489881058,10.4429483539,97.2929167406,,,,,,,,,,,,,,,,,,,,,1873390.37814,82.9447612744,0.22865297,0.5087396365013125,0.482055294260998,0.94754815
ITF61,11.556582083767834,11.366292156976392,2.1867247,4.2001987,43.8962452566,12.2517445853,112.43389255,,,,,,,,,,,,,,,,,,,,,685406.620157,68.3288426037,0.22990392,0.5115213067531958,0.4846942241729486,0.94755429
ITF62,12.21353882796141,12.866405115630606,2.0781455,3.7538598,61.5101404056,9.69475834162,84.4945397816,,,,,,,,,,,,,,,,,,,,,161302.883675,62.7881991727,0.22885264,0.5091848027062248,0.48247529261041905,0.94754457
ITF63,11.571134019082288,11.727567669896446,2.2161684,3.8280547,50.6344266891,7.78292274244,74.0067283431,,,,,,,,,,,,,,,,,,,,,350373.280313,98.1162924427,0.22976939,0.5112245141524112,0.48440802862701254,0.94754463
ITF64,11.11402438777247,8.777825157735425,1.8061559,3.8047116,56.2199170124,7.71483408232,78.3165382336,,,,,,,,,,,,,,,,,,,,,154607.202007,91.3214424139,0.22671178,0.504421488699272,0.4779618480945943,0.94754457
ITF65,11.2324583406746,5.615540129408912,1.6024976,3.188121,40.3438297872,9.99522789898,96.4989361702,,,,,,,,,,,,,,,,,,,,,521700.391992,110.482929266,0.22677325,0.5045582752869323,0.47809145599381636,0.94754457
ITF6X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITF6Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG,10.484978416789604,10.96165583014189,2.78268,5.538251,41.5890186853,8.42303513687,77.855628566,,,,,,,,,,,,,,,,,,,,,6589304.04999,88.5575826197,0.22940819,0.12652871739941415,0.12112673416568344,0.95730633
ITG1,11.710402876648825,11.401425185812002,3.0832093,5.724662,34.5477144297,9.2774520296,90.3568301807,,,,,,,,,,,,,,,,,,,,,4949469.95698,130.910652692,0.22932559,0.5140855530220327,0.47962394370173406,0.93296516
ITG11,10.78032771514146,7.830020011487436,2.985595,4.7817173,33.8067552602,9.55589362728,103.785437431,,,,,,,,,,,,,,,,,,,,,418510.790948,115.101977708,0.22939821,0.5142483411538628,0.4797757772151408,0.93296516
ITG12,10.991021512080293,8.834091873788532,2.8793306,6.485998,30.4956379498,10.2715015524,98.452971646699993,,,,,,,,,,,,,,,,,,,,,1244673.25796,169.412448341,0.22971801,0.5149652697210906,0.4804446678480962,0.93296516
ITG13,11.320357142991949,9.26479992939676,1.6567317,3.1586967,42.8761525566,9.98566587425,95.5913663034,,,,,,,,,,,,,,,,,,,,,588805.8294,122.847033048,0.22942817,0.514315509254705,0.4798384728763692,0.93296516
ITG14,11.30881147568664,11.527803947370098,3.3069768,4.4563727,48.6172922252,5.02332297902,47.1896782842,,,,,,,,,,,,,,,,,,,,,440935.791448,98.0947255724,0.23034365,0.5163677669537768,0.4817531806670114,0.93296516
ITG15,11.914393936074982,14.358231593208924,3.640644,6.510173,31.9057574783,9.30219494139,87.0479253779,,,,,,,,,,,,,,,,,,,,,271339.774881,86.912163639,0.23077673,0.517338565868433,0.4826588732058778,0.93296516
ITG16,11.880785712760558,11.79538673897056,3.7540512,6.4744244,39.2416356877,12.2133762073,118.818374934,,,,,,,,,,,,,,,,,,,,,171608.334617,45.6648043153,0.23077729,0.5173398844417504,0.4826601236172989,0.93296516
ITG17,12.475850817081772,14.48395304934174,3.7413957,6.8192,23.7295380487,9.83638242557,92.4995207974,,,,,,,,,,,,,,,,,,,,,1106450.3117,212.289008385,0.23047626,0.5166650358854971,0.48203051177286776,0.93296516
ITG18,12.558619796826148,12.360527482774364,3.167621,3.7671554,35.8033898305,7.92500731902,79.1838983051,,,,,,,,,,,,,,,,,,,,,312538.270471,131.595061251,0.2303004,0.5162707906357723,0.4816626769359697,0.93296516
ITG19,12.956704545698429,12.628377993852178,2.8087995,3.9730272,25.9090311987,8.13000384853,83.3389162562,,,,,,,,,,,,,,,,,,,,,394607.595558,128.536676077,0.22109255,0.4956293092215796,0.4624048853950165,0.93296516
ITG1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG2,9.228035838106846,9.266966065300124,2.469409,4.8199005,48.9067798947,7.53507197445,64.8636025256,,,,,,,,,,,,,,,,,,,,,1639834.09301,44.8054343836,0.22965749,0.06244729295268746,0.05978118604672905,0.95730633
ITG2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG2F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG2G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG2H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITG2Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH,16.854069470742946,18.5026992995236,5.2058115,7.49883,27.584316119,9.56655379586,80.2076056782,,,,,,,,,,,,,,,,,,,,,12222297.1183,120.536663263,0.23032096,0.49046328541829687,0.46292627688852767,0.94385511
ITH1,13.862362687470256,14.993945711935767,3.509228,5.6334844,45.8097631012,17.2908931399,123.59432081,,,,,,,,,,,,,,,,,,,,,546258.530697,43.6169379349,0.23076567,0.5106792742331301,0.48931512274773514,0.95816523
ITH10,13.862362687470256,14.993945711935767,3.509228,5.6334844,45.8097631012,17.2908931399,123.59432081,,,,,,,,,,,,,,,,,,,,,546258.530697,43.6169379349,0.23076567,0.5106792742331301,0.48931512274773514,0.95816523
ITH1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH2,16.802026717871783,17.79376086449699,4.653982,5.692606,32.5146945832,13.0477188081,96.8364387245,,,,,,,,,,,,,,,,,,,,,574697.199899,55.2699749855,0.23077729,0.9984883171535328,0.952021777896524,0.95346314
ITH20,16.802026717871783,17.79376086449699,4.653982,5.692606,32.5146945832,13.0477188081,96.8364387245,,,,,,,,,,,,,,,,,,,,,574697.199899,55.2699749855,0.23077729,0.513079757569414,0.4869202252058631,0.94901466
ITH3,18.52030899037526,19.67064686793737,6.8344054,8.749533,26.1103343465,7.71253847587,66.3279297535,,,,,,,,,,,,,,,,,,,,,5168062.50273,175.069867979,0.22992745,0.512191270636088,0.48412640107938615,0.94520628
ITH31,20.356642156693205,20.974724445138836,8.20727,8.979777,17.7953969183,5.2738707609,53.4355373513,,,,,,,,,,,,,,,,,,,,,978176.225877,199.627801199,0.23077729,0.5140840951732887,0.4859158988185915,0.945207
ITH32,19.384973331514917,20.30320386501457,6.9245877,8.693471,18.2298850575,5.54754502412,54.4186560566,,,,,,,,,,,,,,,,,,,,,923765.928394,204.282602476,0.23077729,0.5140841369042687,0.48591587565952005,0.94520694
ITH33,15.22965399647306,16.54226238925148,4.392501,6.4069586,53.9453365775,15.3591093766,101.21459854,,,,,,,,,,,,,,,,,,,,,210981.667169,34.1726056315,0.2307758,0.5140839081204142,0.48591605790033027,0.94520772
ITH34,18.85711653485751,19.352980037495808,7.5116787,8.779342,14.6052886948,4.59705368312,48.3711790393,,,,,,,,,,,,,,,,,,,,,959749.839664,233.118736863,0.23077729,0.5140843578288404,0.4859156529406326,0.94520605
ITH35,18.385106576274534,17.62562046391596,6.9007177,8.014635,20.1632896305,5.79558102729,57.2973778308,,,,,,,,,,,,,,,,,,,,,853628.7048,245.577878251,0.22568689,0.5027450314016199,0.4751973050098397,0.94520539
ITH36,20.08474227013864,20.444162915464577,8.477924,10.060886,13.2455192034,4.73419003722,49.5308677098,,,,,,,,,,,,,,,,,,,,,1000037.85395,284.263176222,0.23077549,0.5140802000338119,0.48591198631196575,0.94520658
ITH37,18.886004574549233,19.383402548384087,6.4999514,6.9939203,32.993930739,9.46212877303,90.7001071046,,,,,,,,,,,,,,,,,,,,,241722.282881,85.9304240601,0.23059255,0.513673785139317,0.48552569751203933,0.94520241
ITH3X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH3Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH4,15.489562149932238,17.367506404743736,4.8125234,7.091054,26.9153532713,8.94328882462,70.6979318828,,,,,,,,,,,,,,,,,,,,,1258219.74304,96.3562370228,0.22989707,0.51259796515488,0.4840780025660723,0.94436187
ITH41,16.584890962500968,18.26985895527292,5.087344,6.8893347,26.6201205135,10.5041209833,68.5074665968,,,,,,,,,,,,,,,,,,,,,335812.919986,87.9782342116,0.23077729,0.5143262802610471,0.48567374955912784,0.94429106
ITH42,14.87983484103505,17.090150382546543,4.614091,7.1633987,28.7134873323,8.88357850751,75.6548683557,,,,,,,,,,,,,,,,,,,,,551679.719414,68.1338420913,0.23075332,0.5143000549329234,0.4856505515275987,0.94429421
ITH43,16.720208330949,17.360911280510752,5.626191,6.6171417,21.1523545706,4.66629673223,46.1939058172,,,,,,,,,,,,,,,,,,,,,147381.834398,199.975351965,0.22862926,0.5111559528873818,0.4829413427423447,0.94480228
ITH44,15.319444453715992,16.466533118312153,5.115452,7.7086487,4.82211538462,3.2006912629,37.3798076923,,,,,,,,,,,,,,,,,,,,,223345.269247,548.759875299,0.22729518,0.5067467082762946,0.47854449910823726,0.94434643
ITH4X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH4Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH5,17.070248086254946,17.906719713933924,4.8111944,6.481986,21.2681863616,7.62070385809,75.1429364727,,,,,,,,,,,,,,,,,,,,,4675059.14188,130.228116156,0.230762,0.5150148750913496,0.4849390630571391,0.94160205
ITH51,18.152555561595737,20.024447976979687,4.685854,5.924224,24.4695754717,9.43652856207,90.5974056604,,,,,,,,,,,,,,,,,,,,,307187.637423,72.5354515756,0.23077729,0.5150387278838914,0.484961280505118,0.94160151
ITH52,17.134561968588596,19.572167677032265,4.646427,6.365756,30.7500886839,7.76754979463,76.3857750976,,,,,,,,,,,,,,,,,,,,,463805.725144,82.3372492711,0.23077729,0.5150393517152776,0.4849606587546233,0.94159925
ITH53,17.572469133322787,19.43836497001398,5.495478,6.9092045,18.8626035819,7.54560753216,74.4525527934,,,,,,,,,,,,,,,,,,,,,584990.12414,156.498160551,0.23077731,0.5150341818897017,0.4849658281275613,0.94161868
ITH54,17.46421568169991,19.282429020758805,5.698847,7.547371,21.3758297093,6.78223234601,68.157473106,,,,,,,,,,,,,,,,,,,,,738803.211666,168.907913047,0.23077731,0.5150387058306711,0.48496130544973465,0.94160169
ITH55,17.05151380688498,18.854888422343205,5.017255,7.115952,16.8287090879,4.73827546586,47.2111646453,,,,,,,,,,,,,,,,,,,,,1040563.18195,172.678921665,0.23077729,0.5150396047990788,0.48496040293711645,0.94159824
ITH56,18.53784661082043,18.979549177274368,5.92947,7.464862,20.1234855545,8.5979761485,83.3357409133,,,,,,,,,,,,,,,,,,,,,361666.082381,86.378333504,0.23076124,0.515000905735431,0.48492952074848383,0.94160908
ITH57,16.808557703658174,16.008679865998968,4.248975,5.262353,15.599137931,7.31371842067,73.825265252,,,,,,,,,,,,,,,,,,,,,420923.276566,140.354543703,0.2307139,0.5148981823199713,0.4848271201937235,0.94159806
ITH58,14.426823894033058,16.536257156173196,2.974351,4.6172833,21.2701928088,10.9381536984,108.233976029,,,,,,,,,,,,,,,,,,,,,423706.744782,110.34029812,0.23076759,0.5150176925134242,0.4849402388100217,0.94159925
ITH59,13.848697915300916,8.809056729569766,3.376664,4.675487,9.93626882966,3.87282746298,40.955967555,,,,,,,,,,,,,,,,,,,,,333413.157825,384.559582267,0.23067267,0.5149539121971813,0.48487606504375963,0.94159126
ITH5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITH5Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI,12.63233420407252,13.593940169893036,3.166827,5.6633015,33.3037271578,9.37320308568,92.0732247641,,,,,,,,,,,,,,,,,,,,,12285148.9359,133.012298869,0.2305328,0.5179013728850563,0.4810490724072818,0.92884302
ITI1,12.529845893550789,13.872404261390646,3.195788,6.073225,35.171823084,10.3599910211,101.577618607,,,,,,,,,,,,,,,,,,,,,3829611.39819,103.924325595,0.23053846,0.5169857445420557,0.481979320636131,0.9322874
ITI11,13.556891023195758,13.952546213020304,2.597443,4.544976,20.7465314835,8.99912397268,91.6947705443,,,,,,,,,,,,,,,,,,,,,200291.391301,105.918239715,0.23074473,0.5174577365846205,0.4824011475101157,0.93225223
ITI12,13.445479157914784,9.170539015529195,3.065865,5.4598455,18.2685993713,7.91443979666,71.5165909885,,,,,,,,,,,,,,,,,,,,,402324.234358,140.672809216,0.23077729,0.5175210246338964,0.4824789645340443,0.93228859
ITI13,14.365515862570764,15.523733989074683,4.01598,7.1701612,12.425831202,5.57509092327,54.9776214834,,,,,,,,,,,,,,,,,,,,,305080.962544,195.314316609,0.23077729,0.5175181980659616,0.4824817608170841,0.93229908
ITI14,13.494453288617956,15.796616803512894,3.7754593,6.923787,18.0974186704,8.07924954437,80.0760254597,,,,,,,,,,,,,,,,,,,,,1014401.6673,179.349658292,0.23077729,0.5175206497809747,0.4824793725967489,0.93229014
ITI15,14.737107845381248,16.694109544780957,4.327172,8.015337,8.74324324324,7.68396739732,76.0760135135,,,,,,,,,,,,,,,,,,,,,265153.865994,444.889036903,0.23077729,0.5175199293647301,0.4824800857434788,0.93229282
ITI16,11.309520837465874,11.103785920548866,2.598154,4.157972,47.8245140389,7.95309448706,94.7645788337,,,,,,,,,,,,,,,,,,,,,330636.088321,171.491747055,0.22976075,0.5152414573529781,0.48035370490412543,0.93228847
ITI17,12.426331771051515,13.3690968186254,3.2328997,5.237869,27.3670918367,8.48668792911,78.8403061224,,,,,,,,,,,,,,,,,,,,,440820.742248,112.22523988,0.23077652,0.5175193182530763,0.48247734195852704,0.93228847
ITI18,12.545422537547918,13.18832677180096,3.2223735,5.014262,22.1241326137,10.1503143885,101.043176561,,,,,,,,,,,,,,,,,,,,,362369.456035,69.9825137187,0.23077729,0.5175222880316014,0.48247772291027,0.93228394
ITI19,12.010535705266989,13.036291614272155,3.6505194,6.410277,39.9544038052,11.3311483308,111.486468755,,,,,,,,,,,,,,,,,,,,,281000.791762,46.1337697852,0.23077729,0.5175216022991499,0.4824783558433167,0.93228638
ITI1A,11.225631581649443,12.618469019644202,2.3631852,4.06631,72.9831271091,15.7715655839,151.955005624,,,,,,,,,,,,,,,,,,,,,227532.198326,31.7782399897,0.22826473,0.5118875080401792,0.47722507319348545,0.93228501
ITI1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI2,12.508894933457826,13.028946897007147,3.2875156,5.1283326,25.6905542312,9.31843694598,95.2060488677,,,,,,,,,,,,,,,,,,,,,942618.524922,70.9215653391,0.23077729,0.5186759511653526,0.48132405422176827,0.92798603
ITI21,12.577246383170872,12.711950398736182,3.2610004,4.8925395,26.7825265878,9.60889393813,98.9710764338,,,,,,,,,,,,,,,,,,,,,706019.341083,71.1641307412,0.23077729,0.5186753658026912,0.48132463266335657,0.92798823
ITI22,12.303840584318696,13.957707589968722,3.3688273,5.819175,22.4237288136,8.44948428525,83.9423134106,,,,,,,,,,,,,,,,,,,,,236599.183838,70.2074729491,0.23077729,0.5186777401735493,0.48132224360492387,0.92797941
ITI2X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI2Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI3,13.082085401075544,11.04434637769073,3.017832,4.305681,33.4255731353,8.40536390806,83.6641265741,,,,,,,,,,,,,,,,,,,,,1625531.23496,104.913594615,0.22998537,0.5129530408688321,0.4836260498060162,0.94282711
ITI31,13.084691360519322,10.573418844658573,2.947699,3.916964,28.7772982305,7.60631108476,74.9156236513,,,,,,,,,,,,,,,,,,,,,405211.849434,87.5944335136,0.23013301,0.5133116671946648,0.4839391796511124,0.94277841
ITI32,13.308076134851518,10.387627316835696,3.7777193,5.399582,28.549044586,7.86192774868,83.2063694268,,,,,,,,,,,,,,,,,,,,,491851.683088,156.491149567,0.23058313,0.5142770243499271,0.48488165884212375,0.94284141
ITI33,13.061884927986164,13.678062118601328,2.870712,3.9036226,44.7518660936,9.44205287807,91.3438136168,,,,,,,,,,,,,,,,,,,,,332202.402785,75.1759227845,0.2306079,0.5143322822700397,0.48493366890022394,0.94284117
ITI34,12.828999999725449,11.097228102793633,2.5223253,3.314992,27.1514211886,10.0170231419,99.4956072351,,,,,,,,,,,,,,,,,,,,,215493.190527,110.73648023,0.23074803,0.5146417839412177,0.4852313418548544,0.94285256
ITI35,13.019681390126577,10.746762577389651,2.6546535000000002,2.583124,32.6280442804,6.7134360629,66.9793357934,,,,,,,,,,,,,,,,,,,,,180772.109126,132.920668475,0.22597483,0.5039989047010351,0.4751910978707779,0.94284147
ITI3X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI3Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI4,12.585091830747595,14.124230625115883,3.150715,5.787223,34.482460052,8.61100653831,82.3808249721,,,,,,,,,,,,,,,,,,,,,5887387.77781,220.286903308,0.23064113,0.5197391636971854,0.4796884300103836,0.92294061
ITI41,11.690772219896331,11.701811522403828,3.3270223,5.389126,45.8259571479,11.7361774902,113.552862662,,,,,,,,,,,,,,,,,,,,,338330.133868,61.0704212758,0.23075336,0.5200691348073924,0.4798271384934846,0.92262179
ITI42,12.467117492830155,13.17518948233946,2.5554333,4.1334076,34.1578092365,11.8344092214,109.132049199,,,,,,,,,,,,,,,,,,,,,162407.305212,37.7428085549,0.23077729,0.5201235676543847,0.4798764310402552,0.92262
ITI43,12.907752646570977,14.522187946961871,3.7023888,6.348194,16.1381822525,5.54007189366,56.2460289024,,,,,,,,,,,,,,,,,,,,,4292798.88403,516.147515213,0.23071034,0.5198663762940924,0.47986769370060334,0.9230597
ITI44,12.685979383159689,13.920009201716166,2.5431092,3.6125681,38.12864494,6.54833211997,62.3893653516,,,,,,,,,,,,,,,,,,,,,592355.047472,168.330505107,0.22992276,0.5181981335518367,0.47809897325705963,0.92261809
ITI45,13.081023286429048,13.284862102001211,2.984486,3.9843893,49.9017077045,8.85798932889,81.5849880858,,,,,,,,,,,,,,,,,,,,,501496.407231,99.3652481139,0.23077729,0.5201234071450714,0.47987659837640373,0.92262065
ITI4X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITI4Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,10.326788051694876,10.408465601597069,1.25020170211792,2.159558057785034,59.2433921525,0,141.376368104,11.3,24.700001,11,1.9376692768040384,1.1025392,2.7962024,7.289121162292922,6.8131499,7.77843,0.5488727543580822,0.49653375,0.60267842,21.942680624792253,19.799009,24.146423,0.24010009,0.22744878,0.04923543,0,0,2712588.55313,200.516599137,0.1034212,0.5069090918390018,0.4930909623048528,0.97274041
JO,23.532519078292523,22.552818275792564,2.240098714828491,9.726649284362791,324.572273887,0,677.756752531,12.7,35.5,,1.6971124727556117,1.318717,2.0546942,8.466315853654756,7.829309,9.068284,0.005997363462877761,0.003014155,0.0088164797,16.3862418674391,13.771006,18.857626,0.18450813,0.23852493,0.034902722,4,0,7141987.51786,59.0071343886,0.039446186,0.48585978221364073,0.5141402152856548,1.058207
